target,target_label,prediction,prediction_label,count
1404,安,1249,妄,1
1404,安,1263,妥,1
1404,安,1418,宠,1
1404,安,2350,支,1
1405,宋,1375,字,1
1405,宋,2541,朱,1
1405,宋,2563,条,1
1405,宋,2616,染,1
1405,宋,4232,穿,1
1406,完,1410,宗,1
1406,完,4227,究,1
1406,完,5581,言,1
1407,宏,1409,宕,1
1407,宏,2043,房,1
1407,宏,3605,玄,1
1407,宏,4226,穴,1
1407,宏,5297,虫,1
1408,宓,1412,宙,1
1408,宓,1418,宠,1
1408,宓,4239,窈,1
1409,宕,1406,完,1
1409,宕,1407,宏,1
1409,宕,1535,岩,1
1409,宕,5001,若,1
1410,宗,105,亲,1
1410,宗,1224,奈,1
1410,宗,1375,字,1
1410,宗,1402,宇,1
1410,宗,1417,实,1
1410,宗,2541,朱,1
1410,宗,2572,杲,1
1410,宗,3164,淙,1
1411,官,53,乍,1
1411,官,698,君,1
1411,官,1406,完,1
1411,官,1409,宕,1
1411,官,1429,害,1
1411,官,1433,宸,1
1411,官,3895,皇,1
1411,官,4236,窄,1
1412,宙,1415,宜,1
1412,宙,1691,庙,1
1412,宙,4991,苗,1
1413,定,1433,宸,1
1413,定,2438,昆,1
1413,定,3362,灾,1
1413,定,4260,立,1
