target,target_label,prediction,prediction_label,count
1217,夹,1209,夬,4
1296,威,785,咸,4
1297,娃,1280,姓,4
1336,媒,3437,煤,4
1371,孑,1370,子,4
1375,字,1402,宇,4
1410,宗,1402,宇,4
1467,小,1809,忄,4
1476,尢,1477,尤,4
1485,尺,1206,天,4
1519,岂,1532,岜,4
1576,崧,5122,菘,4
1625,巾,33,中,4
1629,帅,1631,师,4
1631,师,1629,帅,4
1634,帐,5770,账,4
1665,幢,1997,憧,4
1673,幻,4465,纫,4
1676,广,80,亍,4
1716,廖,3870,瘳,4
1721,廴,1372,孓,4
1722,延,1723,廷,4
1723,廷,1722,延,4
1725,廾,4933,艹,4
1738,弓,75,了,4
1738,弓,82,亏,4
1762,彗,1987,慧,4
1807,徽,1804,徵,4
1849,怏,1829,快,4
1857,思,1888,恩,4
1930,悼,1951,惮,4
1933,惇,1934,惊,4
2017,戌,2018,戍,4
2021,成,785,咸,4
2021,成,2027,战,4
2037,戮,2038,戳,4
2044,所,2397,斫,4
2102,披,1060,坡,4
2105,抵,2625,柢,4
2109,抽,2107,抻,4
2115,拆,2121,拍,4
2118,拉,2113,拄,4
2120,拌,2611,柈,4
2122,拎,2609,柃,4
2125,拓,2618,柘,4
2126,拔,2141,拨,4
2128,拗,1069,坳,4
2135,拢,2641,栊,4
2143,括,2651,栝,4
2144,拭,5643,试,4
2149,拴,2113,拄,4
2168,挟,2074,扶,4
2187,捆,2237,掴,4
2193,捏,2114,担,4
2198,捡,2122,拎,4
2223,掘,1129,堀,4
2249,提,1144,堤,4
2262,揶,2177,挪,4
2273,搏,590,博,4
2357,放,2360,效,4
2362,敌,2359,故,4
2369,敝,2370,敞,4
2380,文,1191,夂,4
2401,方,82,亏,4
2407,旅,2409,旋,4
2418,日,2522,月,4
2419,旦,15,且,4
2423,旬,3755,甸,4
2429,旴,2427,旰,4
2441,昌,695,吕,4
2447,昙,638,县,4
2451,春,4885,舂,4
2452,昧,3967,睐,4
2468,晒,791,哂,4
2469,晓,804,哓,4
2481,普,2465,晋,4
2486,晶,790,品,4
2497,暗,894,喑,4
2512,曰,999,囗,4
2525,朋,4787,胴,4
2540,术,2535,木,4
2557,杓,2581,构,4
2561,束,2564,来,4
2561,束,2628,柬,4
2601,枯,2618,柘,4
2611,柈,2120,拌,4
2679,桔,2145,拮,4
2702,梢,2192,捎,4
2739,椎,2229,推,4
2809,模,2305,摸,4
2863,歧,1523,岐,4
2887,殴,2845,欧,4
2921,氓,3635,珉,4
2944,永,2942,水,4
2946,汀,6504,门,4
2950,汇,2962,江,4
2950,汇,5601,讧,4
2983,沈,3101,浓,4
2984,沉,2982,沆,4
2994,沟,3017,泃,4
3001,沨,5620,讽,4
3041,泮,2996,沣,4
3052,泼,4486,绂,4
3055,洁,3026,法,4
3058,洋,3041,泮,4
3064,洙,5649,诛,4
3066,洛,3117,浴,4
3068,洣,3004,沫,4
3089,浆,2689,桨,4
3176,混,4532,绲,4
3204,渺,4554,缈,4
3223,湿,3197,温,4
3224,溃,4556,缋,4
3239,溪,3131,涘,4
3277,漂,4580,缥,4
3299,潍,3173,淮,4
3377,炫,3406,烩,4
3398,烛,3551,独,4
3444,煸,3446,煽,4
3446,煽,3444,煸,4
3508,牲,3503,牦,4
3546,狞,2140,拧,4
3561,狸,3582,猩,4
3583,猪,3576,猜,4
3612,玖,3616,玟,4
3612,玖,3623,玫,4
3615,玛,3613,玙,4
3710,璧,6271,鐾,4
3749,田,3742,用,4
3752,申,3750,由,4
3752,申,3751,甲,4
3772,畦,3955,眭,4
3793,疟,3805,疰,4
3811,疸,3814,疽,4
3820,症,3828,痖,4
3832,痢,3852,瘌,4
3838,痪,3815,疾,4
3864,瘦,3800,疫,4
3884,癞,3886,癫,4
3890,白,4881,臼,4
3909,盂,3913,盉,4
3911,盆,5775,贫,4
3929,目,2512,曰,4
3959,眷,2451,春,4
3962,眼,3949,眠,4
3989,瞑,2498,暝,4
4039,砜,4024,矾,4
4137,祎,5485,袆,4
4184,秕,2582,枇,4
4188,秤,2602,枰,4
4209,稚,2739,椎,4
4227,究,1400,宄,4
4240,窍,4235,窃,4
4242,窒,1422,室,4
4244,窖,4241,窑,4
4260,立,6,三,4
4270,竭,5702,谒,4
4278,笆,1532,岜,4
4286,笙,4308,筌,4
4290,笤,4990,苕,4
4313,答,4288,笞,4
4327,筹,4306,等,4
4351,箱,5165,葙,4
4391,米,2536,未,4
4466,纬,169,伟,4
4468,纯,6783,饨,4
4472,纳,2969,汭,4
4475,纶,174,伦,4
4483,线,3088,浅,4
4488,组,5628,诅,4
4494,绊,181,伴,4
4507,绘,3095,浍,4
4509,绚,1786,徇,4
4509,绚,3079,洵,4
4509,绚,5656,询,4
4524,绩,3183,渍,4
4559,缎,6445,锻,4
4565,缕,3227,溇,4
4570,缚,322,傅,4
4570,缚,3236,溥,4
4698,耶,649,取,4
4727,肓,4747,育,4
4730,肚,4731,肛,4
4756,胁,4725,肋,4
4775,胧,3954,眬,4
4796,脊,4761,背,4
4819,腊,4818,腈,4
4882,臾,654,叟,4
4902,航,4903,舫,4
4930,色,6124,邑,4
4950,芙,5059,荚,4
5002,苦,5001,若,4
5033,茨,5100,莰,4
5066,荣,5038,茱,4
5070,荧,4954,芡,4
5140,萄,5169,葡,4
5145,萎,5142,萋,4
5169,葡,5140,萄,4
5194,蒲,5254,薄,4
5398,蝙,3444,煸,4
5434,蟋,5439,蟠,4
5463,街,5462,衔,4
5463,街,5464,衙,4
5511,裕,5500,袷,4
5530,褐,5526,裼,4
5574,解,2388,斛,4
5598,认,5597,讣,4
5607,议,2973,汶,4
5623,诀,3621,玦,4
5624,证,2992,沚,4
5629,识,4491,织,4
5635,词,5626,诃,4
5637,诏,3013,沼,4
5640,诒,3012,治,4
5645,诗,3102,浔,4
5648,诚,427,减,4
5661,诧,3007,沱,4
5670,诱,4518,绣,4
5682,诽,4529,绯,4
5684,诿,297,倭,4
5686,谁,422,准,4
5702,谒,306,偈,4
5707,谗,6816,馋,4
5725,谪,3275,滴,4
5735,谴,4592,缱,4
5762,贝,2840,欠,4
5903,踩,5874,跞,4
5979,轻,5985,辁,4
6026,迂,6036,迕,4
6033,近,6030,迈,4
6040,远,6032,运,4
6052,迭,6067,选,4
6057,迸,6039,进,4
6057,迸,6066,逆,4
6067,选,6052,迭,4
6071,透,6091,逶,4
6132,邢,6127,邗,4
6159,郐,6148,邻,4
6299,钡,6304,钦,4
6303,钥,6326,钼,4
6307,钩,6286,钓,4
6312,钮,4481,纽,4
6315,钱,6790,饯,4
